conversation_id,y,partition,UPPERCASE_RATIO,DIGIT_RATIO,USER_CHAR_SHARE,MEAN_MAX_TURN_RATIO,PARAGRAPHS_PER_TURN,CODE_FENCES_PER_1K_CHAR,HEADERS_PER_1K_CHAR,LIST_ITEMS_PER_1K_CHAR,COLONS_PER_1K_CHAR,BRACKETS_PER_1K_CHAR,ROLE_ALTERNATION_RATIO,USER_ASSISTANT_CHAR_RATIO,TURN_CHAR_CV,TURN_LENGTH_SLOPE,QUESTION_PER_1K_CHAR,EXCLAM_PER_1K_CHAR,ARROW_PER_1K_CHAR,EQUAL_PER_1K_CHAR,SEMICOLON_PER_1K_CHAR,PIPE_PER_1K_CHAR,NUMBERED_LIST_PER_1K_CHAR,NESTED_LIST_PER_1K_CHAR,HEADER_LEVEL_MEAN,HEADER_LEVEL_MAX,SEM_RECURSION,RECURSION_FIRST,SEM_ORDER,ORDER_FIRST,SEM_CONDITIONAL,CONDITIONAL_FIRST,SEM_PRESERVE,PRESERVE_FIRST,SEM_SWITCH,SWITCH_FIRST,SEM_TERMINAL,TERMINAL_FIRST,SEM_META,META_FIRST,SEM_CONTROL,CONTROL_FIRST,SEM_CAUSAL,CAUSAL_FIRST,SEM_RELATION,RELATION_FIRST,SEM_REFERENCE,REFERENCE_FIRST,RESPONSE_EXPANSION_RATIO,USER_LENGTH_SLOPE,ASSISTANT_LENGTH_SLOPE,WINDOW_CHAR_MEDIAN,WINDOW_COUNT,score
68b5df00-83c8-832c-9208-ec73ca31cae7,1,HOLDOUT,0.050666342553057866,0.02143928437324904,0.022064982270283726,0.3527261938403273,28.625,0.0,1.6582903255879238,7.2613852794334175,3.4520103822540333,9.065623290904863,1.0,0.02264562718323559,0.9924165122955775,0.02519428252138375,0.47134212762436156,0.0,1.2302108944710637,0.05128906517130548,0.3248307460849347,1.487382889967859,1.7575651606555636,1.7053853515290909,2.0510204081632653,3.0,0.045587162654996356,0.698300622307324,0.7579181437992256,0.021397805609006327,0.6138242230893108,0.026543674047602443,0.04590103736344442,0.33115700790364244,0.06299739242054625,0.12818581092617576,0.21104016708023082,0.045291781346921425,0.0971901025347499,0.4919731690859627,0.7818755632332133,0.05897898790625541,0.017096355057101827,0.8226595089926827,0.34319475260279764,0.17361645710411727,0.3932021375756036,0.023567649417273046,54.02291063501255,0.05911296250918891,-0.03399267812175104,17023.5,4,0.5932955648522611
68b72f6a-4260-8321-9047-a8edf5a76dd9,1,HOLDOUT,0.03930259450784267,0.016231996219404642,0.045692001733360604,0.3973772160179211,38.91666666666667,0.0,1.9228977845565582,7.9150738198813535,5.8199228038861115,6.559707374400916,1.0,0.047990753905626106,0.9590248964983785,-0.027195383825328566,0.46726763403416866,0.0,2.1668799721206913,0.6957279889540399,0.05713872064900173,0.6374840628984276,0.4604434749378312,1.3675989373295503,1.582306830907055,3.0,0.4785009970626175,0.0983638471822822,0.3770315164596616,0.1342067175799632,0.491031798731525,0.012252398424057502,0.0225407988459111,0.653804103959011,0.3283592428919052,0.061830857135184075,0.18616990350475368,0.05685182260804242,0.39018015184375854,0.04885011135111029,0.5407388686249445,0.23036675880915886,0.18261206966794807,0.4539624127989349,0.15391160167348716,0.03838762706815779,0.13719231477375468,0.14305035733674476,22.05217275082076,-0.21279537456008052,0.0008091079918169913,21947.5,6,0.8145532128183762
68ba9e45-d9ac-8330-ba80-5a305f542e97,1,HOLDOUT,0.03346071398266695,0.011427899209825714,0.07944951080567927,0.42157749596957705,22.5,0.0,1.3735435717399338,6.741424301692057,2.5387152027698296,5.037853175521686,1.0,0.0863906226053154,0.9323685015427621,-0.02780234112991535,0.8166077571440946,0.0,1.1586088648271373,0.6800273182030819,0.6503264632987273,0.0,1.2881037948962057,1.1770420033626472,2.5235042735042734,3.0,0.014865909496342986,1.0,0.7332473544261608,0.10812587692099965,0.8557092528481447,0.016082992515416797,0.19385911972463649,0.11643861526820912,0.07586273589669931,0.3119779998951807,0.3530082733718676,0.05980872744968735,0.1437309338478477,0.3536129138280131,0.8880288094634728,0.03556143909469414,0.11393116544183951,0.744747609388583,0.30345094358679725,0.1603961008912027,0.1610609239019818,0.30094083378510095,11.767708012357092,-0.019635871643283627,0.016306259912228675,13345.5,6,0.677347395266057
68bcb67c-eb7c-8326-911f-69fecf6c564c,1,HOLDOUT,0.043520758894967905,0.016726674385081814,0.050407469748144015,0.3900834873673439,28.708333333333332,0.0,1.7038907722137537,7.114540824153908,3.3853887744723234,6.865691436621416,1.0,0.05308752298880662,0.9625790031953202,0.027457146549511653,0.536882577114722,0.0,1.032616366481544,0.762576802935526,0.06576870534930823,3.4496140082238522,0.688086525185168,1.8210690523687076,2.140540540540541,3.0,0.7455814277524037,0.09432131570065355,1.1267489714168402,0.13081914264430172,1.0994369829378845,0.05504002127993572,0.17342333490649983,0.296586726396858,0.1690321522141694,0.08389781457553817,0.4957568311605579,0.05471811236230861,0.19576264445014543,0.19870810561763616,1.0488785247460957,0.04924659040809076,0.1614115963824621,0.1138087823539986,0.23711693626249167,0.14248842529698086,0.20274614528709042,0.24985687106964613,18.95826247165533,-0.27864688128772636,0.017314976666174955,17274.0,6,0.8551133463663089
68bde332-e1cc-8329-95a8-baaaac306d53,1,HOLDOUT,0.03408469162138207,0.01218420176983697,0.0813848090188444,0.4186145471235956,36.5,0.0,1.5363966930808548,8.368999812756567,4.723296013287137,5.313204758881033,1.0,0.08861144225593116,0.866519016040679,0.019406968620317717,0.5040011691717279,0.0,1.544842024058008,0.8015579480887394,0.1461752016075741,1.3307886289604287,0.30847125130704156,2.671684904280321,2.1125,3.0,0.31748983937591857,0.12804036857201206,1.2395322995411115,0.0068256928920719445,0.8234841619796881,0.012606387502429876,0.09461332086949562,0.2580195485974744,0.18265385246110216,0.14145769579523904,0.48184716005037875,0.049147955139796584,0.21377171612715343,0.03978700377142034,0.8972558491578748,0.08973163174076361,0.42190834955701684,0.16881485888958825,0.23600707033615154,0.07910921625094047,0.18265385246110216,0.18008970482302222,11.333678840941973,-0.06295480974423324,0.006317576695406463,19964.5,6,0.8628477203958826
68c18649-3048-8320-8d95-36ee48bfad64,1,HOLDOUT,0.03407462686567164,0.012780732690977202,0.04550507409519278,0.3059042359144223,36.25,0.0,1.6646401640785,7.186469827591764,4.2511911490651055,7.293870249925973,1.0,0.047680421122212754,1.0150146653099585,0.03440774482383359,0.5409605120308486,0.0,1.1465675490807175,0.40581934443600576,0.5314411426453608,1.014663524482849,0.8799834210657462,1.1058698847864805,3.3444444444444446,4.0,0.21804021257191958,0.24718570746137214,1.42505133505732,0.10465782020155406,0.77798354538426,0.0307247641694144,0.17810108699325622,0.28189753595069567,0.19502512325596272,0.0423077748029243,0.30992056779978594,0.06335122907852717,0.26049157114008525,0.05529480412046302,0.6301045037368779,0.09919060477674124,0.16365112216039177,0.2851260491152341,0.24126476850778789,0.1709535951955804,0.14209655145409633,0.05891262106648005,21.098708312583724,0.07871338863764571,-0.01475640271859303,23171.5,6,0.7545538388717254
68c2e64f-9d34-832a-81a1-d832f39f7e9f,1,HOLDOUT,0.02863128018984743,0.0056087839865542706,0.09808432051298058,0.4090500005500606,29.458333333333336,0.0,1.4985787833864674,6.424951158819438,4.07436310384556,4.805393339931458,0.8636363636363636,0.10892958869364952,0.8579102053538087,0.02353308308865995,0.48341242008234947,0.0,1.2324724092332513,0.5447368582479963,0.13829128327429563,0.0,0.4245801108358452,0.7576966471338553,3.0,3.0,0.02344116268166901,0.6513757702228626,1.2460973927734056,0.08108182005302919,1.253062995279437,0.018618539410799564,0.18345040505526977,0.10682624128823948,0.14115338902486185,0.15679881616365843,0.15417897104771774,0.2530097111320333,0.3556720511036727,0.06034155543119612,0.9027769127941838,0.05406006158021244,0.4315141042078005,0.09490982222822925,0.5124902498884344,0.16808910068517852,0.4080729415261315,0.21533714062362255,9.35340218263038,-0.179470081026041,-0.019433539363305198,19733.5,6,0.7871763172335255
68c34f54-b95c-8327-b102-04c487270761,1,HOLDOUT,0.042763275582548554,0.010774434198538466,0.38439714602166963,0.233556478553482,49.541666666666664,0.0,0.7146681926551639,3.741384204256363,3.7149185978737123,5.449721917726447,1.0,0.9787946004003617,1.4833331098945113,0.013322466989211796,0.49622122462858687,0.0,1.205946455496722,0.4939053259983526,0.24534042950496782,0.19060204833667946,0.3454634985210818,0.5225601089515454,2.4714285714285715,3.0,0.9350412250232614,0.08718766240009682,0.9576002473514905,0.032009590363034746,0.9027741977180952,0.013101777294382083,0.23238318108509515,0.08919562274012405,0.18024194608133848,0.1160623171456949,0.3352578478916841,0.04622958532011192,0.3468646770021075,0.03241978832772928,0.7387208076747502,0.008858755874107078,0.16562459188496703,0.15973150101848904,0.17182007340275782,0.0327539084580827,0.1621030898532451,0.25624492234329677,3.816786166323724,-0.25606271512177103,-0.04674958070842819,31298.0,6,0.8140943952784246
68c5b659-cd98-8326-9d4c-aa1362c86b88,1,HOLDOUT,0.03166430686059982,0.008645899554990464,0.0648426954625688,0.39068539994052925,32.583333333333336,0.0,1.984408221119773,7.892359625350639,4.7206248390696075,5.800408881281795,1.0,0.06934266044858983,0.9553147095580273,0.020435274104473673,0.8082536965720534,0.0,2.3407022106631987,0.4153255113695359,0.15574706676357594,1.8205461638491547,0.46724120029072785,1.1886083773118432,1.9215686274509804,3.0,0.5191568892119198,0.1703756201275691,0.47544335092473733,0.04098321684971236,0.38623294137842246,0.012148271207558924,0.052015604681404426,0.15356820234869015,0.35435861091424525,0.09052441401606999,0.3114941335271519,0.07574499013601911,0.21261516654854712,0.17492847854356308,1.0935197071268958,0.05518855656697009,0.4291477126426916,0.1634850455136541,0.15604681404421328,0.13539661898569572,0.6378454996456414,0.01955786736020806,14.475080385852088,-0.19999999999999998,-0.025043706293706246,19262.0,5,0.8579596920216459
68c5e7c6-00cc-832a-85e0-30929e6e9788,1,HOLDOUT,0.03337026556847048,0.00926550457054937,0.06571687725154246,0.4439710194746267,30.833333333333332,0.0,1.6417698512251855,7.021168399329037,3.927423876815845,6.064628025054294,1.0,0.07034499855915109,0.8871391392926884,0.03030343085080082,0.6388937764540565,0.0,1.9800798108596758,1.179966278821675,0.09694820121949553,0.267744785670299,1.4219699917603792,1.691366201653075,2.321577847439916,3.0,0.6214091587898072,0.14349458117238545,1.0059321681359805,0.02871751340499787,1.1086506670287115,0.025935235268436004,0.24164393791156702,0.07634063895134434,0.23055746776553476,0.1402170277531444,0.3605677335384989,0.03986873189587092,0.16234403676553968,0.07703678694222509,0.7483739968449828,0.01685229502296946,0.2858121920444606,0.15133850018203088,0.26635848489392083,0.282980397374996,0.12304380426893363,0.08534451104064748,14.289597535805868,0.0009114864344799724,-0.010421560577939571,17379.0,6,0.8929094339461632
