conversation_id,set_label,partition,y,model_slug,raw_chars,raw_turns,REDACTED_SPANS,N_TURNS,TOTAL_CHARS,TYPE_TOKEN_RATIO,UPPERCASE_RATIO,DIGIT_RATIO,COMPRESSION_RATIO,USER_CHAR_SHARE,MEAN_MAX_TURN_RATIO,WORDS_PER_1K_CHAR,TURNS_PER_1K_CHAR,PARAGRAPHS_PER_TURN,CODE_FENCES_PER_1K_CHAR,HEADERS_PER_1K_CHAR,LIST_ITEMS_PER_1K_CHAR,COLONS_PER_1K_CHAR,BRACKETS_PER_1K_CHAR,ROLE_ALTERNATION_RATIO,DUPLICATE_TURN_RATIO,USER_ASSISTANT_CHAR_RATIO,TURN_CHAR_CV,TURN_LENGTH_ENTROPY,TURN_LENGTH_SLOPE,QUESTION_PER_1K_CHAR,EXCLAM_PER_1K_CHAR,ARROW_PER_1K_CHAR,EQUAL_PER_1K_CHAR,SEMICOLON_PER_1K_CHAR,PIPE_PER_1K_CHAR,NUMBERED_LIST_PER_1K_CHAR,NESTED_LIST_PER_1K_CHAR,HEADER_LEVEL_MEAN,HEADER_LEVEL_MAX,SEM_RECURSION_PER_1K_CHAR,SEM_ORDER_PER_1K_CHAR,SEM_CONDITIONAL_PER_1K_CHAR,SEM_PRESERVE_PER_1K_CHAR,SEM_SWITCH_PER_1K_CHAR,SEM_TERMINAL_PER_1K_CHAR,SEM_META_PER_1K_CHAR,SEM_CONTROL_PER_1K_CHAR,SEM_CAUSAL_PER_1K_CHAR,SEM_RELATION_PER_1K_CHAR,SEM_REFERENCE_PER_1K_CHAR,RECURSION_FIRST_POS,RECURSION_SPAN,ORDER_FIRST_POS,ORDER_SPAN,CONDITIONAL_FIRST_POS,CONDITIONAL_SPAN,PRESERVE_FIRST_POS,PRESERVE_SPAN,SWITCH_FIRST_POS,SWITCH_SPAN,TERMINAL_FIRST_POS,TERMINAL_SPAN,META_FIRST_POS,META_SPAN,CONTROL_FIRST_POS,CONTROL_SPAN,CAUSAL_FIRST_POS,CAUSAL_SPAN,RELATION_FIRST_POS,RELATION_SPAN,REFERENCE_FIRST_POS,REFERENCE_SPAN,USER_TURN_MEAN,ASSISTANT_TURN_MEAN,RESPONSE_EXPANSION_RATIO,USER_LENGTH_SLOPE,ASSISTANT_LENGTH_SLOPE,USER_ASSISTANT_OPERATOR_COSINE
686deec5-0a08-8013-8808-a1b285539196,LATER_VAL_POS,VALIDATION,1,gpt-4o,5496,50,0,50,5545,0.293713163064833,0.027728085867620753,0.011851520572450805,0.3981998199819982,1.0,0.2421145374449339,183.5888187556357,9.017132551848512,2.44,0.0,0.0,0.0,0.721370604147881,0.721370604147881,0.0,0.08,0.0,0.998006157428313,1.3882590357355857,-0.0009619568351358037,3.967538322813345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3606853020739405,2.164111812443643,1.8034265103697023,0.0,0.0,0.5410279531109108,0.0,1.442741208295762,0.0,0.0,0.18034265103697025,0.3487826871055005,0.6176735798016231,0.2295761947700631,0.7071235347159603,0.009738503155996394,0.8714156898106402,0.9307484220018034,0.0,0.49720468890892694,0.21370604147880973,0.6340847610459873,0.014427412082957619,1.0,0.0,0.10171325518485122,0.8041478809738504,1.0,0.0,1.0,0.0,0.37547339945897207,0.00757439134355275,109.92,0.0,0.0,-0.0009619568351358037,0.0,0.0
686e3c0a-d268-8013-95b8-e15b8f27aa45,LATER_VAL_POS,VALIDATION,1,gpt-4o,19428,58,0,56,19483,0.36535859269282817,0.038764536701262974,0.023321245467050142,0.4181021456633424,0.8041369398963198,0.058238806686011654,151.7220140635426,2.8743006723810502,7.660714285714286,0.0,0.20530719088436072,0.6672483703741724,0.8212287635374429,1.8477647179592465,0.07272727272727272,0.017857142857142856,4.106684141546527,2.5160265414401737,1.7332581256409643,-0.03613903082710989,1.0265359544218036,0.05132679772109018,0.0,0.0,0.20530719088436072,1.2318431453061642,0.2566339886054509,0.0,2.75,3.0,0.5132679772109018,1.4371503361905251,1.4371503361905251,0.05132679772109018,0.0,0.30796078632654106,0.5645947749319921,0.30796078632654106,0.10265359544218036,0.41061438176872145,0.15398039316327053,0.09336344505466304,0.8841554175434995,0.052763948057280706,0.9187496792075143,0.0313606734075861,0.9380998819483652,0.24790843299286558,0.0,0.07883796129959451,0.7050762202946158,0.4944823692449828,0.0,0.029050967510137044,0.7871990966483601,0.07550171944772366,0.8574654827285325,0.02802443155571524,0.8720936200790432,0.37915105476569316,0.4385361597289945,0.14417697479854233,0.5074167222706976,289.14814814814815,1907.0,6.595235045472013,-0.03940176834748955,1.13371788148925,0.6966929917155849
686f328c-4640-8013-a5d2-adde98f79d6e,LATER_VAL_POS,VALIDATION,1,gpt-4o,4159,34,0,34,4192,0.38701298701298703,0.0035366931918656055,0.0038314176245210726,0.4319371727748691,1.0,0.16397255953319667,183.68320610687022,8.110687022900763,2.176470588235294,0.0,0.0,0.0,0.47709923664122134,0.0,0.0,0.0,0.0,1.323955603705733,1.2399234562132122,-0.05116739475960438,2.6240458015267176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7156488549618321,2.6240458015267176,2.1469465648854964,0.0,0.0,0.0,0.23854961832061067,0.7156488549618321,0.0,0.7156488549618321,0.0,0.42604961832061067,0.3416030534351145,0.016698473282442748,0.8311068702290076,0.03816793893129771,0.8322996183206107,1.0,0.0,1.0,0.0,1.0,0.0,0.5846851145038168,0.0,0.3482824427480916,0.44298664122137404,1.0,0.0,0.29985687022900764,0.4231870229007634,1.0,0.0,122.32352941176471,0.0,0.0,-0.05116739475960438,0.0,0.0
686faa01-018c-8013-9b5c-7941f2b26bd3,LATER_VAL_POS,VALIDATION,1,gpt-4o,53844,282,0,277,54120,0.2510893246187364,0.03648784127206174,0.007833811289081626,0.37912222932127587,0.6534922394678492,0.05683703844448667,135.69844789356986,5.1182557280118255,4.393501805054152,0.0,0.9423503325942351,2.309682187730968,1.5521064301552105,2.4390243902439024,0.057971014492753624,0.010830324909747292,1.8860388225255973,2.391735589182324,1.4570759142257141,-0.00615313700532292,2.771618625277162,0.0,0.4065040650406504,0.2032520325203252,0.0,7.113821138211382,0.09238728750923873,0.07390983000739099,2.6470588235294117,4.0,0.05543237250554324,1.810790835181079,1.7184035476718404,0.05543237250554324,0.03695491500369549,0.2402069475240207,0.05543237250554324,0.5358462675535847,0.14781966001478197,0.07390983000739099,0.1293422025129342,0.49497413155949743,0.2663710273466371,0.16823725055432373,0.8306541019955654,0.16875461936437547,0.8306356245380636,0.45323355506282337,0.41716555801921656,0.27926829268292686,0.6169253510716926,0.18473762010347375,0.7648373983739838,0.2678492239467849,0.5953067257945307,0.16978935698447895,0.7771618625277162,0.2441241685144124,0.5798780487804878,0.8556171470805617,0.0,0.17010347376201035,0.804970436067997,130.97014925373134,2082.6666666666665,15.901842355175688,-0.0017388901562494978,-0.06751760563380271,0.9549765616818935
686fc032-fee0-8013-921b-ac448f2a85a3,LATER_VAL_POS,VALIDATION,1,gpt-4o,4571,10,0,10,4580,0.4772727272727273,0.04173354735152488,0.00749063670411985,0.487508146860743,1.0,0.13722605824076856,172.92576419213972,2.1834061135371177,8.0,0.0,0.0,1.3100436681222707,5.021834061135372,0.0,0.0,0.0,0.0,2.108836158362406,1.6854752972273346,-0.3953381993198227,0.4366812227074236,0.2183406113537118,0.8733624454148472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5283842794759825,1.9650655021834063,0.0,0.0,0.4366812227074236,0.0,0.4366812227074236,0.2183406113537118,0.0,0.0,1.0,0.0,0.03951965065502183,0.6917030567685589,0.09148471615720524,0.7493449781659388,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.870524017467249,0.005676855895196507,0.6825327510917031,0.0004366812227074236,1.0,0.0,1.0,0.0,457.1,0.0,0.0,-0.3953381993198227,0.0,0.0
6872dfc3-dc88-8013-a8fd-6cb2a2d58393,LATER_VAL_POS,VALIDATION,1,gpt-4o,200525,462,0,460,200982,0.12849935700860618,0.03696460611027298,0.003209724783172847,0.3501691532601553,0.3957170293857161,0.0825136409648668,150.89410992029136,2.2887621777074565,10.117391304347827,0.0,1.0199918400652794,2.234030908240539,1.9155944313421103,1.8708143017782688,0.27450980392156865,0.08043478260869565,0.6548592413276355,1.874258678037599,1.9083529015157144,0.001017047084005112,1.5971579544436816,0.0,0.34331432665611844,0.20897393796459385,0.04478012956384154,5.632345185140958,0.2736563473345872,0.2537540675284354,2.921951219512195,4.0,0.33833875670458047,1.4379397159944671,1.3085748972544804,0.08956025912768308,0.2039983680130559,0.3632166064622702,0.3134609069468907,0.6517996636514712,0.26868077738304924,0.2438029276253595,0.25872963747997335,0.043740235443970106,0.953652565901424,0.0026619299240728026,0.990695684190624,0.002597247514702809,0.9959001303599327,0.07317570727726862,0.8925824203162472,0.06412514553542108,0.9333920450587615,0.0015722801046859918,0.9954772069140521,0.07323541411668706,0.924480799275557,0.004527768655899533,0.9902379317550826,0.0015125732652675364,0.9837696908180832,0.07364838642266472,0.8365724293717846,0.0014876954155098466,0.9844961240310077,199.8409090909091,1896.65625,9.490830774479699,0.0025333268928139203,-0.006640397426814304,0.9506332670501524
6876c2ed-7954-8013-bfc7-bf0c9bfaa385,LATER_VAL_POS,VALIDATION,1,gpt-4o,24982,89,0,83,25064,0.3077686770910896,0.03137730358874879,0.0022308438409311348,0.3967812437909795,1.0,0.032040446221761644,160.74848388126398,3.3115225023938715,6.518072289156627,0.0,0.0,0.039897861474624964,1.2368337057133738,1.037344398340249,0.0,0.012048192771084338,0.0,3.4564797482097487,1.5480073740560398,0.011964712153726298,1.795403766358123,0.0,0.0,0.0,0.5186721991701245,0.0,0.039897861474624964,0.0,0.0,0.0,0.07979572294924993,0.43887647622087456,0.6782636450686242,0.07979572294924993,0.0,0.2792850303223747,0.5585700606447495,1.157037982764124,0.15959144589849986,0.39897861474624957,0.3191828917969997,0.17766517714650495,0.28654644111075644,0.004468560485157995,0.9944541972550272,0.06307851899138206,0.9099904245132461,0.04129428662623683,0.9258298755186722,0.023260453239706352,0.249361634216406,0.22582189594637728,0.33562081072454514,0.10668688158314714,0.8557692307692307,0.003830194701563996,0.9391557612511969,0.042251835301627835,0.4286227258218959,0.0735317586977338,0.8546520906479412,0.018353016278327482,0.9576284711139483,300.9879518072289,0.0,0.0,0.011964712153726298,0.0,0.0
68781614-5d8c-8013-8c69-5a58de96d781,LATER_VAL_POS,VALIDATION,1,gpt-4o,7743,32,0,23,7765,0.4376731301939058,0.053297905595498594,0.017974366989684278,0.4463908560069574,0.15840309079201545,0.12006140296470881,139.47198969735993,2.962009014810045,7.869565217391305,0.0,2.446877012234385,5.1513200257566,3.09079201545396,5.40888602704443,0.36363636363636365,0.08695652173913043,0.18824609733700642,2.079704321490793,1.5837579847456593,-0.04121904828995104,2.446877012234385,0.0,0.0,0.0,0.0,2.704443013522215,0.0,0.77269800386349,2.8947368421052633,4.0,0.0,0.25756600128783,0.25756600128783,0.0,0.0,0.128783000643915,0.0,0.51513200257566,0.0,0.128783000643915,0.25756600128783,1.0,0.0,0.18403090792015453,0.7835157759175789,0.13702511268512557,0.8218931101094655,1.0,0.0,1.0,0.0,0.962137797810689,0.0,1.0,0.0,0.29001931745009657,0.6904056664520283,1.0,0.0,1.0,0.0,0.2240824211204121,0.36497102382485513,63.78947368421053,1632.75,25.59591584158416,-0.013008800880088024,-0.11385698974123434,0.625
68794bb7-00b0-8013-9b73-2023d1728886,LATER_VAL_POS,VALIDATION,1,gpt-4o,12485,57,0,55,12539,0.2426256751142501,0.012757898933519385,0.001395395195853683,0.3489852765618782,1.0,0.08575746127691726,191.96108142595102,4.386314698141797,3.8727272727272726,0.0,0.0,0.07975117632985088,0.2392535289895526,0.0,0.0,0.0,0.0,2.0144000394167736,1.568976285349363,-0.05150466273814286,3.9875588164925433,0.0,0.0,0.07975117632985088,0.0,0.0,0.07975117632985088,0.0,0.0,0.0,0.15950235265970175,3.588802934843289,2.0735305845761225,0.07975117632985088,0.0,0.2392535289895526,0.39875588164925435,1.5152723502671663,0.07975117632985088,0.07975117632985088,0.15950235265970175,0.3650211340617274,0.0007975117632985087,0.07552436398436876,0.921923598373076,0.13127043623893453,0.8658585214131909,0.660977749421804,0.0,0.6219794241965069,0.0,0.10806284392694793,0.6196666400829413,0.16356966265252412,0.36478188053273786,0.00015950235265970174,0.980221708270197,0.935242044820161,0.0,0.007416859398676131,0.0,0.7476672780923519,0.008214371161974638,227.0,0.0,0.0,-0.05150466273814286,0.0,0.0
687daab5-a9bc-8013-92eb-f04e3c653cd6,LATER_VAL_POS,VALIDATION,1,gpt-4o,39979,273,0,209,40185,0.20856771960190393,0.018595554451757108,0.010617161306345461,0.3655479772486642,0.8327734229189996,0.06650817523008432,172.52706233669278,5.200945626477541,4.023923444976076,0.0,0.3483887022520841,0.7714321264153291,0.7465472191116088,1.5428642528306582,0.028846153846153848,0.009569377990430622,4.980651882720643,1.7308733360226793,1.587142226871862,0.0004486577034542072,2.7124548961055117,0.024884907303720293,0.024884907303720293,0.024884907303720293,0.049769814607440586,2.7622247107129527,0.049769814607440586,0.07465472191116088,2.4285714285714284,3.0,0.3732736095558044,1.8165982331715815,1.2193604578822945,0.024884907303720293,0.09953962921488117,0.3483887022520841,0.22396416573348266,0.597237775289287,0.12442453651860148,0.4479283314669653,0.17419435112604206,0.014856289660321015,0.9091949732487247,0.040487744183152916,0.9590643274853801,0.023292273236282194,0.965658827920866,0.7900460370785118,0.06193853427895981,0.27988055244494214,0.6235162374020157,0.31432126415329104,0.6601965907676994,0.162100286176434,0.7049645390070922,0.018016672887893492,0.9781510513873336,0.07219111608809257,0.8137364688316536,0.15246982704989423,0.711559039442578,0.18917506532288167,0.7987806395421178,161.45631067961165,2239.0,13.867528562838244,-0.00019657243815503214,-0.0667708798570789,0.7550018443403655
