conversation_id,y,partition,UPPERCASE_RATIO,DIGIT_RATIO,USER_CHAR_SHARE,MEAN_MAX_TURN_RATIO,PARAGRAPHS_PER_TURN,CODE_FENCES_PER_1K_CHAR,HEADERS_PER_1K_CHAR,LIST_ITEMS_PER_1K_CHAR,COLONS_PER_1K_CHAR,BRACKETS_PER_1K_CHAR,ROLE_ALTERNATION_RATIO,USER_ASSISTANT_CHAR_RATIO,TURN_CHAR_CV,TURN_LENGTH_SLOPE,QUESTION_PER_1K_CHAR,EXCLAM_PER_1K_CHAR,ARROW_PER_1K_CHAR,EQUAL_PER_1K_CHAR,SEMICOLON_PER_1K_CHAR,PIPE_PER_1K_CHAR,NUMBERED_LIST_PER_1K_CHAR,NESTED_LIST_PER_1K_CHAR,HEADER_LEVEL_MEAN,HEADER_LEVEL_MAX,SEM_RECURSION,RECURSION_FIRST,SEM_ORDER,ORDER_FIRST,SEM_CONDITIONAL,CONDITIONAL_FIRST,SEM_PRESERVE,PRESERVE_FIRST,SEM_SWITCH,SWITCH_FIRST,SEM_TERMINAL,TERMINAL_FIRST,SEM_META,META_FIRST,SEM_CONTROL,CONTROL_FIRST,SEM_CAUSAL,CAUSAL_FIRST,SEM_RELATION,RELATION_FIRST,SEM_REFERENCE,REFERENCE_FIRST,RESPONSE_EXPANSION_RATIO,USER_LENGTH_SLOPE,ASSISTANT_LENGTH_SLOPE,WINDOW_CHAR_MEDIAN,WINDOW_COUNT,score
686b0607-68e8-8013-9849-6368b51d1e9c,1,VALIDATION,0.1206417556436282,0.020673396591723306,0.8669189152047807,0.3455514151180923,270.9375,0.05833606803531312,0.13172258705843945,0.8733979017965497,7.535577333538004,3.68228009482573,1.0,7.847823054537196,1.242699965134491,0.052100790073535685,0.4694114284517695,0.0,0.725957012201919,0.6378259189915031,0.2567044115250491,0.05823433496389471,0.07844043888286284,0.2543629137302882,2.245614035087719,3.0,3.7360193928671555,0.006741380720661421,1.525751637778857,0.013423624263774218,0.39758078309537803,0.006971912051144183,0.4335107669544781,0.030493034364883563,0.09291868395300386,0.014884944947300804,0.8991087270884874,0.016495414052029526,0.9393082220870181,0.0146093338984925,0.46734314076198397,0.07836428455971559,0.1132471259820864,0.35823785969613453,0.4848158706227186,0.010294325776717222,0.38861444721376914,0.04050354371795258,0.15936893720483397,0.27196473788458364,-0.125085105907454,76931.0,4,0.9999999998704521
686deec5-0a08-8013-8808-a1b285539196,1,VALIDATION,0.07421832886254814,0.011865146186796491,0.09584361133563885,0.4098729478634917,34.375,0.027914247431889236,1.8524489651348268,5.57216947147857,5.204137385512097,5.605113911567836,1.0,0.10650082578398914,0.9649579304061309,-0.019669955011826834,0.8214129323483249,0.0,0.08385041086701325,0.1677008217340265,0.0,0.0,0.12577561630051987,1.8592920058762346,2.375,3.0,0.9604543975139934,0.11995797708889469,0.716752581350542,0.30107140714471414,0.31049034220648275,0.05016821086539491,0.12566794772917433,0.3544152643951851,0.09795149402131849,0.7107017134357726,0.3971679627861171,0.039130089268392954,0.41554528221426024,0.19766405102550816,0.3361928183641866,0.1512308853546881,0.027914247431889236,0.8510495757034391,0.358376290675271,0.09655572763907391,0.1410194024060025,0.4791214817943531,9.889833512177674,-0.1947900665642604,-0.028680795508171316,10308.0,6,0.9302355486254724
686e3c0a-d268-8013-95b8-e15b8f27aa45,1,VALIDATION,0.08292846276040805,0.008882849153203639,0.0842455287387491,0.4287047354928478,59.3125,0.0,1.4034037781183692,3.9738011323977513,2.815697976483042,4.953966185560486,1.0,0.09225995158507014,0.9553185733192269,-0.0527929427883251,0.7649053528870553,0.0,0.5480676451259163,0.11744136246949663,0.0,9.750924207355151,0.24797931028267076,0.35970220238127426,2.233695652173913,3.0,2.156292872051864,0.028100385613433237,0.7293329495764707,0.053913007779797927,0.7970222109678305,0.007578616564159584,0.1745807251946218,0.1916743681484403,0.19893759110173748,0.07623944174534694,0.29330089847320373,0.08313565536305126,0.5803898768116389,0.04867051787741307,0.40408428952645886,0.07898319522041827,0.269791617320681,0.13356426867967258,0.28835451845704296,0.1419626668266628,0.15502318745654775,0.1849158254748977,11.730087715078334,-0.31149341947152137,-0.015028246715152915,19352.0,6,0.9997828252469562
686f328c-4640-8013-a5d2-adde98f79d6e,1,VALIDATION,0.07521562663620374,0.009348666347613957,0.026590993165320882,0.4160914161756997,53.4375,0.0,2.1460483202961895,5.09780223732289,3.6008165363242055,4.580658292577079,0.9285714285714286,0.02733306415826486,0.9640973734954965,0.06091601968721616,0.5699963269026987,0.0,1.1294032017967695,0.37975641337887556,0.028609029009555417,7.842276929908493,0.08722451590393673,0.35943259389071824,2.3324372759856633,3.0,3.4110954655521533,0.018905870852340682,1.0992263655362833,0.043675774421561016,0.5019862401698609,0.06853945844532573,0.26720546923049115,0.25130261761382,0.2150368206820138,0.16655155395869597,0.28896508695880563,0.07130945903132832,0.4959876467417827,0.07839300164425142,0.2917013807646824,0.21989173692620195,0.11850334979026406,0.34571749627910986,0.3262156247876854,0.2982390467052173,0.11757173054008374,0.3327939877305416,37.58532479264186,0.1095097024425645,-0.015850415797345967,17141.0,6,0.9999506132307815
686faa01-018c-8013-9b5c-7941f2b26bd3,1,VALIDATION,0.0705754528002465,0.007043692696653996,0.03740455115536981,0.43265586480165436,45.875,0.0,1.65666729274781,3.555528098146775,3.2665815106795346,2.4743973755527024,1.0,0.03886057817742224,0.9674865501731499,0.0075345922326286036,0.3583094398216507,0.0,1.0784501165609772,0.2851988014184597,0.0,12.263203464244734,0.0,0.0,2.2386363636363633,3.0,0.4083419609603909,0.1852885042684947,0.8503068926048547,0.21847373209457252,1.3103982314148093,0.03578618430084625,0.17585163013266175,0.23057289376389573,0.22499216812073844,0.2179446101946777,0.6461356492760089,0.05610467812929119,0.11759994242395543,0.07830728692150137,0.778718726791494,0.2279504171498405,0.14915656401319638,0.34025082614058577,0.11215525323626914,1.0,0.27165428758562665,0.2634320923340996,25.856422255818806,0.17176162777115883,0.004600137659423813,13014.5,6,0.9984038743099852
686fc032-fee0-8013-921b-ac448f2a85a3,1,VALIDATION,0.07022287175739861,0.0035945363048166786,0.07060554057367002,0.41677736450584485,53.875,0.0,2.3094688221709005,4.391033048301364,3.5836585171617426,1.433463406864697,1.0,0.07597942223981005,0.9736635380797343,-0.06170437749385112,0.8580534444716843,0.0,0.2888837531777213,0.4044372544488098,0.0,6.291311619017281,0.4044372544488098,0.46221400508435406,2.310344827586207,3.0,0.6370948474954209,0.4426854633695401,1.2741896949908418,0.04849884526558892,0.9822047608042525,0.024208458516293045,0.11555350127108852,0.3796288922513339,0.23110700254217703,0.291550529585092,0.3981842796846381,0.2551564864219161,0.5199907557198984,0.08640598869156646,0.8760054153062037,0.07979612964880146,0.23891056781078282,0.06554113243609143,0.23891056781078282,0.23445090387831488,0.07963685593692761,0.41171712502888835,13.225130890052355,-0.7580524344569296,-0.13209054593874853,12557.0,3,0.9991347208072714
6872dfc3-dc88-8013-a8fd-6cb2a2d58393,1,VALIDATION,0.0455929394811029,0.003934055257945976,0.04927497639127049,0.2925842731929241,45.0625,0.0,1.7512079918635564,3.322757472359334,4.055343856067663,2.224677696438411,1.0,0.026647545745894376,1.3336741976873476,0.0645542667788588,0.9825727216742806,0.0,0.5190367276045169,0.07623258561872273,0.0,4.267942105724298,0.21437827749785993,0.15616866215512754,2.7225274725274726,3.0,0.5605380338267201,0.0849421228996287,0.6967275671103971,0.16598660843722635,1.3189943767417174,0.006362030414242057,0.10762236030051847,0.45089656245513077,0.22140207099289708,0.1544024150786717,0.3788361831964007,0.14012887525831114,0.2023437931595213,0.06165107323730024,0.8741430596384301,0.15160145556946822,0.4472144618496603,0.10588874276841737,0.17893154792164423,0.36559882744031363,0.1649348595751382,0.17028265384745306,24.816990042090136,0.37916312931866825,-0.05854149879129753,12238.0,6,0.9952346018321099
6876c2ed-7954-8013-bfc7-bf0c9bfaa385,1,VALIDATION,0.09323119035906083,0.004826992321079068,0.04123092053949706,0.4401764267323319,61.0625,0.0,1.9452405066624898,3.7362096978134254,3.3878378033694254,2.6046522478477168,1.0,0.04302799645264176,0.9632797776385392,0.10675662777808552,0.5466675713315998,0.0,0.23524548001343348,0.22870503650209292,0.08353076969807424,7.664882618621122,0.16259774649992226,0.0245784790837143,2.2174447174447174,3.0,1.1804437926541742,0.028774555885247497,0.6935267667232057,0.09419752114411528,0.5928936561910743,0.025398961273534824,0.10722532571580456,0.2837711209848137,0.2414835152388331,0.16791810947087055,0.5303466454264172,0.04568518689558278,0.297308598266912,0.16425223022596314,0.8165062296735146,0.0896621116084903,0.27355828991376224,0.31205570691065243,0.3125965543660182,0.27166550712287457,0.14437285129306968,0.21839023784004516,23.628367465867466,-0.13029585798816584,0.0755596878942019,21768.5,6,0.9993903494530793
68781614-5d8c-8013-8c69-5a58de96d781,1,VALIDATION,0.06741983803455787,0.010090508953134484,0.024858654692150317,0.36021871079149426,33.25,0.0,2.133974171942341,5.075536366887377,3.9981162819339393,3.3850019978968606,1.0,0.02549888844651335,1.1182041241496754,-0.028025079901043495,0.9979763073831192,0.0,0.5270977321853827,0.04085634907664651,0.0,4.195310831369583,0.14466197318931429,0.0,2.3848039215686274,3.0,0.4653917752580809,0.6545523777288882,1.1286563544258983,0.1500051815447619,0.2263746713426073,0.06364823177123011,0.04085634907664651,0.9479490112763523,0.2480420827171462,0.020952826487025445,0.4526450046752576,0.12992819022835914,0.3138953460104346,0.40956572811551106,0.6218783774963779,0.2747834516699329,0.09644131545954286,0.6362150678215395,0.35620368921571466,0.6841395652884459,0.11366568390778192,0.3517106972606122,43.031148927032866,0.15245771144278603,0.0318820829583928,11093.5,4,0.9375810197489032
68794bb7-00b0-8013-9b73-2023d1728886,1,VALIDATION,0.08040923185993512,0.008603285659394158,0.04122073770388175,0.4997409569938847,57.4375,0.0,2.3536095273874187,3.17086421038633,3.322591279918706,3.962529042787204,1.0,0.04306804557201498,0.9229554325236466,0.0838912882521131,0.5859453300091233,0.0,0.733370472002663,0.40524136554866386,0.0,13.259537451093166,0.4578455362106545,0.18632363681485498,2.372685185185185,3.0,0.6606550901627359,0.04595052353005319,1.9193387177820052,0.05212957342723805,1.4963512415675755,0.010990688021439156,0.2759621197178377,0.2465910055281353,0.09368095099515031,0.4671427289894545,0.6418766896578474,0.10046568738548803,0.2973198873047638,0.048391619664952965,0.6651599656619882,0.10630390820701724,0.19195536808820168,0.3210704815251742,0.09368095099515031,0.29810766279595047,0.07758705911476102,0.4708200621931646,24.348226891037434,-0.2520839048543042,-0.0028990377137174195,17291.5,6,0.9998675316375537
