RUN_ID,CANONICAL_ID,CANONICAL_NAME,FULL_PATH,FILE_NAME,EXTENSION,SIZE_BYTES,MATCHED_ALIASES,SOURCE_CLUSTER,ROLE_SIGNALS,DISCOVERY_CLASS
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\API_FINGERPRINT_EXPERIMENT_V1\08_FAILURES_RETRIES.jsonl,08_FAILURES_RETRIES.jsonl,.jsonl,245873,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,OTHER,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\API_FINGERPRINT_EXPERIMENT_V1\10_RESULT_HASHES.csv,10_RESULT_HASHES.csv,.csv,1364,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\API_FINGERPRINT_EXPERIMENT_V1\11_RUN_SUMMARY.json,11_RUN_SUMMARY.json,.json,5725,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\API_FINGERPRINT_EXPERIMENT_V1\12_FINAL_REPORT.txt,12_FINAL_REPORT.txt,.txt,4306,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,AUTHORITY,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\API_FINGERPRINT_EXPERIMENT_V1\API_FINGERPRINT_EXPERIMENT_V1_UPLOAD.zip,API_FINGERPRINT_EXPERIMENT_V1_UPLOAD.zip,.zip,2447925,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,OTHER,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\API_FINGERPRINT_EXPERIMENT_V1\RUN_API_FINGERPRINT_V1.py,RUN_API_FINGERPRINT_V1.py,.py,31588,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RUNNER,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\API_FINGERPRINT_EXPERIMENT_V2\API_V2_ERRORS.jsonl,API_V2_ERRORS.jsonl,.jsonl,4335864,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,OTHER,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\API_FINGERPRINT_EXPERIMENT_V2\API_V2_PREREGISTRATION.json,API_V2_PREREGISTRATION.json,.json,1729,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,PROTOCOL,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\API_FINGERPRINT_EXPERIMENT_V2\API_V2_RAW.jsonl,API_V2_RAW.jsonl,.jsonl,4964685,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,OTHER,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\API_PATHWAY_ATTRACTOR_V4_FULL\00_FROZEN_RUNNER.py,00_FROZEN_RUNNER.py,.py,52713,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,AUTHORITY|RUNNER,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\API_PATHWAY_ATTRACTOR_V4_FULL\00_RUNNER_SHA256.txt,00_RUNNER_SHA256.txt,.txt,66,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,OTHER,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\API_PATHWAY_ATTRACTOR_V4_FULL\01_RAW_RESPONSES.jsonl,01_RAW_RESPONSES.jsonl,.jsonl,1989237,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,OTHER,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\API_PATHWAY_ATTRACTOR_V4_FULL\03_FROZEN_SPECIFICATION.json,03_FROZEN_SPECIFICATION.json,.json,3213,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,AUTHORITY|PROTOCOL,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\API_PATHWAY_ATTRACTOR_V4_FULL\04_FROZEN_SPECIFICATION_SHA256.txt,04_FROZEN_SPECIFICATION_SHA256.txt,.txt,66,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,AUTHORITY|PROTOCOL,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\API_PATHWAY_ATTRACTOR_V4_FULL\05_FROZEN_PROMPTS.csv,05_FROZEN_PROMPTS.csv,.csv,669547,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,AUTHORITY,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\API_PATHWAY_ATTRACTOR_V4_FULL\06_SCORED_RESPONSES.csv,06_SCORED_RESPONSES.csv,.csv,341508,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\API_PATHWAY_ATTRACTOR_V4_FULL\07_SEED_LEVEL_RESULTS.csv,07_SEED_LEVEL_RESULTS.csv,.csv,50057,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\API_PATHWAY_ATTRACTOR_V4_FULL\08_CONDITION_RESULTS.csv,08_CONDITION_RESULTS.csv,.csv,1477,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\API_PATHWAY_ATTRACTOR_V4_FULL\09_DECISIVE_CONTRASTS.csv,09_DECISIVE_CONTRASTS.csv,.csv,1736,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\API_PATHWAY_ATTRACTOR_V4_FULL\10_DOSE_RESPONSE.csv,10_DOSE_RESPONSE.csv,.csv,382,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,OTHER,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\API_PATHWAY_ATTRACTOR_V4_FULL\11_MISSING_CELLS.csv,11_MISSING_CELLS.csv,.csv,29,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,OTHER,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\API_PATHWAY_ATTRACTOR_V4_FULL\12_FINAL_SUMMARY.json,12_FINAL_SUMMARY.json,.json,10560,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,AUTHORITY|RESULT,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\FINAL_FALSIFICATION_RESULTS\BLINDED_REVIEW_LABELS_DO_NOT_OPEN_FIRST.csv,BLINDED_REVIEW_LABELS_DO_NOT_OPEN_FIRST.csv,.csv,6315,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,OTHER,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\FINAL_FALSIFICATION_RESULTS\BLINDED_REVIEW_SET.csv,BLINDED_REVIEW_SET.csv,.csv,3370713,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,OTHER,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\FINAL_FALSIFICATION_RESULTS\FINAL_AUC.csv,FINAL_AUC.csv,.csv,121,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,AUTHORITY|RESULT,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\FINAL_FALSIFICATION_RESULTS\FINAL_EDGE_PREVALENCE.csv,FINAL_EDGE_PREVALENCE.csv,.csv,1912,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,AUTHORITY,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\FINAL_FALSIFICATION_RESULTS\FINAL_FALSIFICATION_RESULTS_UPLOAD.zip,FINAL_FALSIFICATION_RESULTS_UPLOAD.zip,.zip,1057769,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,AUTHORITY|RESULT,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\FINAL_FALSIFICATION_RESULTS\FINAL_GROUP_SUMMARY.csv,FINAL_GROUP_SUMMARY.csv,.csv,347,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,AUTHORITY|RESULT,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\FINAL_FALSIFICATION_RESULTS\FINAL_METHOD.json,FINAL_METHOD.json,.json,3278,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,AUTHORITY|PROTOCOL,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\FINAL_FALSIFICATION_RESULTS\FINAL_RESULT_HASHES.csv,FINAL_RESULT_HASHES.csv,.csv,790,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,AUTHORITY|RESULT,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\FINAL_FALSIFICATION_RESULTS\FINAL_RUN_SUMMARY.json,FINAL_RUN_SUMMARY.json,.json,4590,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,AUTHORITY|RESULT,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\FINAL_FALSIFICATION_RESULTS\FINAL_THRESHOLD_STATISTICS.csv,FINAL_THRESHOLD_STATISTICS.csv,.csv,792,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,AUTHORITY,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KERNEL_GRAPH_EXTERNAL_CONTROL\EXPERIMENT_METHOD.json,EXPERIMENT_METHOD.json,.json,2887,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,PROTOCOL,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KERNEL_GRAPH_EXTERNAL_CONTROL\EXTERNAL_CONTROL_FULL_RESULTS.txt,EXTERNAL_CONTROL_FULL_RESULTS.txt,.txt,21053518,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KERNEL_GRAPH_EXTERNAL_CONTROL\EXTERNAL_EDGE_PREVALENCE.csv,EXTERNAL_EDGE_PREVALENCE.csv,.csv,2335,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,OTHER,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KERNEL_GRAPH_EXTERNAL_CONTROL\EXTERNAL_KERNEL_DISTRIBUTION.csv,EXTERNAL_KERNEL_DISTRIBUTION.csv,.csv,245,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,OTHER,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KERNEL_GRAPH_EXTERNAL_CONTROL\EXTERNAL_LENGTH_STRATIFIED.csv,EXTERNAL_LENGTH_STRATIFIED.csv,.csv,4030,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,OTHER,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KERNEL_GRAPH_EXTERNAL_CONTROL\EXTERNAL_MESSAGE_KERNEL_SCORES.csv,EXTERNAL_MESSAGE_KERNEL_SCORES.csv,.csv,20967176,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KERNEL_GRAPH_EXTERNAL_CONTROL\EXTERNAL_SOURCE_SUMMARY.csv,EXTERNAL_SOURCE_SUMMARY.csv,.csv,373,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,RESULT,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KERNEL_GRAPH_EXTERNAL_CONTROL\EXTERNAL_TOP500_KERNEL_HITS.csv,EXTERNAL_TOP500_KERNEL_HITS.csv,.csv,74696,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,OTHER,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KERNEL_GRAPH_EXTERNAL_CONTROL\KERNEL_GRAPH_EXTERNAL_CONTROL_UPLOAD.zip,KERNEL_GRAPH_EXTERNAL_CONTROL_UPLOAD.zip,.zip,7011281,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,OTHER,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KEXT_V2_DIAGNOSTIC_OUTCOME\00_READ_ME_DIAGNOSTIC.txt,00_READ_ME_DIAGNOSTIC.txt,.txt,981,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,OTHER,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KEXT_V2_DIAGNOSTIC_OUTCOME\01_TOP100_REPRODUCTION.json,01_TOP100_REPRODUCTION.json,.json,255,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,OTHER,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KEXT_V2_DIAGNOSTIC_OUTCOME\02_TOP100_REPRODUCTION_DETAIL.csv,02_TOP100_REPRODUCTION_DETAIL.csv,.csv,24564,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,OTHER,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KEXT_V2_DIAGNOSTIC_OUTCOME\03_DYN_METHOD.json,03_DYN_METHOD.json,.json,3453,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,PROTOCOL,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KEXT_V2_DIAGNOSTIC_OUTCOME\04_KERNEL_METHOD.json,04_KERNEL_METHOD.json,.json,2130,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,PROTOCOL,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KEXT_V2_DIAGNOSTIC_OUTCOME\05_DYN_TOP100_ORIGINAL.csv,05_DYN_TOP100_ORIGINAL.csv,.csv,44336,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,OTHER,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KEXT_V2_DIAGNOSTIC_OUTCOME\06_TOP100_SCHEMA.txt,06_TOP100_SCHEMA.txt,.txt,199,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,OTHER,COPY_OR_PROVENANCE
RUN-001,CAN-V6-CLEAN,V6 Clean - Confirmatory Fingerprint Replication,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD\EXTRACTED\KEXT_V2_DIAGNOSTIC_OUTCOME\07_TOP100_FIRST10_ROWS.txt,07_TOP100_FIRST10_ROWS.txt,.txt,7983,v6_clean_confirmatory_build|v6_clean_confirmatory,C:\RSOS\V6_CLEAN_CONFIRMATORY_BUILD,OTHER,COPY_OR_PROVENANCE
