seed,condition,rep,cell_key,response_id,response_sha256,RETURN,OPERATIONAL_REENTRY,NEXT_TRANSFORMATION,RECURRENCE,PRESERVATION,META_CONTROL,FULL_PATHWAY,PATHWAY_SCORE
0,A100_AUTHENTIC_FULL_PREFIX,0,0|A100_AUTHENTIC_FULL_PREFIX|0,resp_07f4328e6599b2ee006aa2f61a136c87d2ab403ae72790d7ff,d6dfb62fa51d84c98cde45ed5a07029ad6399306f68b5f71fed8a4194893b905,0,0,0,0,1,0,0,1
0,A100_AUTHENTIC_FULL_PREFIX,1,0|A100_AUTHENTIC_FULL_PREFIX|1,resp_02c320756bbe4d59006aa2f61a0b5c87d281432fed9d2c3f5e,6d9d259dd3badf1a831fd65d38779e887b97b62944d51c569248fec6bfa9368c,0,0,0,0,1,0,0,1
0,A100_AUTHENTIC_FULL_PREFIX,2,0|A100_AUTHENTIC_FULL_PREFIX|2,resp_0f4a855a3cefd788006aa2f61a18ec87d2938dc3a894ccbee7,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,0,0,0,0,0
0,A25_AUTHENTIC_DOSE,0,0|A25_AUTHENTIC_DOSE|0,resp_0fe936646aca731f006aa2f61a398487d2beb0dbe39437ec42,43da4008ebf9a00144c9757b11dedd98e0434575dafdf1b951a42898c899c2bc,0,0,0,0,0,0,0,0
0,A25_AUTHENTIC_DOSE,1,0|A25_AUTHENTIC_DOSE|1,resp_00b3be3bab2c0c0b006aa2f61a1c8487d2920a24c7df8e9ead,dca27861f9f94e7d4cef9d6a28ec1cf7a9f61053ee8f55edbb3e58627c1518cc,0,0,0,0,1,0,0,1
0,A25_AUTHENTIC_DOSE,2,0|A25_AUTHENTIC_DOSE|2,resp_01c06457ff1be4e6006aa2f61a4a9087d29ac3ffe8f7f189e4,4dbb398d1dde7327c9947cdf28ff50f7f1f162289f23add7bc51b017e5483891,0,0,0,0,1,0,0,1
0,A50_AUTHENTIC_DOSE,0,0|A50_AUTHENTIC_DOSE|0,resp_0ecdc39aac81d34c006aa2f61a1c2c87d292febf5aebd4427c,9623c1311d5de61d6da360ea07c0f4e177f1639bf3d9e3c8bba14a2e797958b1,0,0,0,0,0,0,0,0
0,A50_AUTHENTIC_DOSE,1,0|A50_AUTHENTIC_DOSE|1,resp_030e185a80de200d006aa2f61a212c87d29b2958e7633713cc,17c53e1256cc7f8d6836e6bf2235d781c8b3da2133b8da8c9942a4cf829f8e1b,0,0,0,0,0,0,0,0
0,A50_AUTHENTIC_DOSE,2,0|A50_AUTHENTIC_DOSE|2,resp_0c92512ad2d3a705006aa2f61a0c8c87d2bc9b410b76f05a96,c8be2a8f551d825176553553e04e83c43b7fb51baac5953b541e117fbf0e1369,0,0,0,0,0,0,0,0
0,A75_AUTHENTIC_DOSE,0,0|A75_AUTHENTIC_DOSE|0,resp_08fc5a3a475b6b3e006aa2f61a111c87d2a909ab17ebea463f,57c010e7c246b0b72d014e2eae0586cf0726cbdb633a71f3cf0026e21a16c80a,0,0,0,0,1,0,0,1
0,A75_AUTHENTIC_DOSE,1,0|A75_AUTHENTIC_DOSE|1,resp_019ac892acd7bf0a006aa2f61a10ac87d282fc9f0ec236553a,cdb9e456138097b3e7e61818d79dfadef6df78f888bdff1ead03a5c948a7acc5,0,0,0,0,1,0,0,1
0,A75_AUTHENTIC_DOSE,2,0|A75_AUTHENTIC_DOSE|2,resp_0227c0866746096e006aa2f61a400087d2a2e90b375da839ee,d7809d9c2b602d9ebd60d0952fa6c2ec4e8182fe184b619b98415a9cc85eb056,0,0,0,0,0,0,0,0
0,B_TOPOLOGY_SHUFFLED,0,0|B_TOPOLOGY_SHUFFLED|0,resp_0a6c4901f25d41a7006aa2f61d553c87d2bb8c14c8c34e0085,3c6f64b6f1185b670af0fa6701ac4a3350f4f41a6ae27da429677e0284fcb8c1,0,0,0,0,1,0,0,1
0,B_TOPOLOGY_SHUFFLED,1,0|B_TOPOLOGY_SHUFFLED|1,resp_0483442edd70003e006aa2f61db0d087d2b851a2887a0e4fe5,531c8f9587849267d1cbf42d3ce992e638da2a153a18658e06b28041fd264463,0,0,0,0,1,0,0,1
0,B_TOPOLOGY_SHUFFLED,2,0|B_TOPOLOGY_SHUFFLED|2,resp_0b06dd5d8e73f1d3006aa2f61e373887d29a8be10927c0891c,c37150260f55b5011ac6910e0d5bfd8cde32d03bf1ea641541d7e493d20dcbd8,0,0,0,0,1,0,0,1
0,C_ORDER_SHUFFLED,0,0|C_ORDER_SHUFFLED|0,resp_095d8045e4301cd7006aa2f61e09cc87d2b3f398605b7ddc51,5f68f8af9b6983cd293fd40d69e30a7a75da84da4bda0ed3fd3831f677052212,0,0,0,0,1,0,0,1
0,C_ORDER_SHUFFLED,1,0|C_ORDER_SHUFFLED|1,resp_0ec763b648e86f5b006aa2f61e218087d28821a883848131d9,5fe658ea34a01a717d9c8ebf792988cc63ecae6ac706bb54cdd5193629d30af7,0,0,0,0,1,0,0,1
0,C_ORDER_SHUFFLED,2,0|C_ORDER_SHUFFLED|2,resp_07dd090656c21c9b006aa2f61e80b087d28bc620948ec6c9df,2b17aa2c387788803aa2eedf39bb42dd6a80567e3ec31b6897e6685ab25a2445,0,0,0,0,1,0,0,1
0,D_DIRECTION_REVERSED,0,0|D_DIRECTION_REVERSED|0,resp_09dffe6cc79377b2006aa2f61e586487d2af2644ab76d8741e,b50017971a4633f84a3ba76b3232a12659d9d6589f97e9ca0b5650054b96c424,0,0,0,0,0,0,0,0
0,D_DIRECTION_REVERSED,1,0|D_DIRECTION_REVERSED|1,resp_0e04f51a3afeb8c8006aa2f61e5c0c87d2bf782c3e1b7803ff,c17cc0eb3012b103642c0e5d17aeacc1a4d4ded3e26d1722df9e8f428f5ff7f0,0,0,0,0,1,0,0,1
0,D_DIRECTION_REVERSED,2,0|D_DIRECTION_REVERSED|2,resp_009dffed0f62402e006aa2f61e5db487d2bf5bf72e796fad23,39112513fefff19e63aae404abcd96d28146ca30e98df77d17de6b40a643d598,0,0,0,0,1,0,0,1
0,E_META_CONTROL_ABLATED,0,0|E_META_CONTROL_ABLATED|0,resp_07a111fbab9ee862006aa2f61ebc4487d2880f265c3c4d5f54,5460d249a6d864040d8bc4cbb89a9052c0d593dda1400792346627cfed13f6a8,0,0,0,0,1,0,0,1
0,E_META_CONTROL_ABLATED,1,0|E_META_CONTROL_ABLATED|1,resp_09297c7d9514b943006aa2f61f062487d2b928b500cabd7598,48a1c5cf2b0c9529177be9a7e10f10b3bfbec274d848b109ddbcda42ba14c010,0,0,0,1,1,0,0,2
0,E_META_CONTROL_ABLATED,2,0|E_META_CONTROL_ABLATED|2,resp_09f226a8168d4a1f006aa2f61f05ec87d2a672c468e0e785ad,5647409199fe6a779c123e2a6b4e0e3b71d665127ad907239b78180f4c85b840,0,0,0,0,1,0,0,1
0,F_PRESERVATION_ABLATED,0,0|F_PRESERVATION_ABLATED|0,resp_01f875e846e54529006aa2f620dbb887d288b0b81356b439c5,4842a364eee687d141d791f69b29ec86fdd43a2a89b8c2f8c88a66461923ae7a,0,0,0,0,0,0,0,0
0,F_PRESERVATION_ABLATED,1,0|F_PRESERVATION_ABLATED|1,resp_0aacce0b1c4d4efe006aa2f621274c87d28a6ab310a5a68fbf,239532898dccdb6dbac614cc6ccc4f84115f8ab100b57c128ad328708a6e045a,1,0,0,0,0,0,0,1
0,F_PRESERVATION_ABLATED,2,0|F_PRESERVATION_ABLATED|2,resp_0283fb41be220fa2006aa2f621575087d2a0d9acb7e3d86b95,58361a978756120d77082d83d653b92230f91c9942c9f4eb9573c37f2d7a67a2,1,0,0,0,1,0,0,2
0,G_SURFACE_SUBSTITUTED,0,0|G_SURFACE_SUBSTITUTED|0,resp_0729971e50d80dec006aa2f621ba4487d2a775b81aab8995fb,e899d624e1b0c1c5ae41fe9126e07019bf59cfc8448b7b1595a3b651f3733db5,0,1,0,0,1,0,0,2
0,G_SURFACE_SUBSTITUTED,1,0|G_SURFACE_SUBSTITUTED|1,resp_066c09c41c8a382c006aa2f621b3dc87d2b231876550ba419f,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,0,0,0,0,0
0,G_SURFACE_SUBSTITUTED,2,0|G_SURFACE_SUBSTITUTED|2,resp_00ac31fb9914b698006aa2f621b91c87d2b22a8741a4f5d004,11a514c938c2d21d57662d7fe24fa72da8038b9b030d40c4bbf73988c593c45e,0,0,0,0,0,0,0,0
0,H_AUTHENTIC_PERTURBED,0,0|H_AUTHENTIC_PERTURBED|0,resp_0d176ee43e2cfad9006aa2f621d40487d29edf7299afbb094c,5f017d21e1f94499314ac28c775c7e03b40e5465d1852864997dd4aaf33a64e9,0,0,0,0,0,0,0,0
0,H_AUTHENTIC_PERTURBED,1,0|H_AUTHENTIC_PERTURBED|1,resp_07105d0bcd43b4fc006aa2f621cfdc87d2a7cbfa4e7e4a788b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,0,0,0,0,0
0,H_AUTHENTIC_PERTURBED,2,0|H_AUTHENTIC_PERTURBED|2,resp_0aeaf6139c387327006aa2f62231dc87d2af9db7a5e0df7f55,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,0,0,0,0,0
0,I_SHUFFLED_PERTURBED,0,0|I_SHUFFLED_PERTURBED|0,resp_004d9dcddcf518f8006aa2f6225aa087d2aa7d4e306ebb0d41,0e02c4768b08187504ac2032ee2a4bca514954dde94160ed68e2b6a1ee96a02d,0,0,0,0,0,0,0,0
0,I_SHUFFLED_PERTURBED,1,0|I_SHUFFLED_PERTURBED|1,resp_07e6190f64436e0e006aa2f62278bc87d28eeae37f70be37f3,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,0,0,0,0,0
0,I_SHUFFLED_PERTURBED,2,0|I_SHUFFLED_PERTURBED|2,resp_093a5b865ee0ac36006aa2f62268ac87d294ee3b9bdd310e8b,cda76bc64bbd83e6463ec6ddfac692cba95afa5a2d4d92c95a1fa869e4fc7813,0,0,0,0,0,0,0,0
0,J_RECURSION_CONTROL,0,0|J_RECURSION_CONTROL|0,resp_0afd21e2308ffe59006aa2f62498c087d2a5569bb6f06cc79b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,0,0,0,0,0
0,J_RECURSION_CONTROL,1,0|J_RECURSION_CONTROL|1,resp_01b6fc113c145e08006aa2f624c70487d280216eec57007fb3,10d94157563dd2747a15774e1993c16af42908d1ddaf0dff1e11060b2da1607d,0,0,0,0,0,0,0,0
0,J_RECURSION_CONTROL,2,0|J_RECURSION_CONTROL|2,resp_03025f745f992cce006aa2f625ab5087d2af6550047eb1d512,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,0,0,0,0,0
0,K_COMPLEXITY_CONTROL,0,0|K_COMPLEXITY_CONTROL|0,resp_07ff5ee2c50cca74006aa2f625231087d2bf77df6f7f277bfa,d5906e70da40454fd61acf75b1b00e5c7927f7158f179d6e26b3f9e19584acfe,0,0,0,1,0,0,0,1
0,K_COMPLEXITY_CONTROL,1,0|K_COMPLEXITY_CONTROL|1,resp_03046f8168eb7074006aa2f62513a087d2ac90daddd9683af4,dbb3d6ef9dfa3d6a3ee5a4d135f8728240ac3fe79273ede810cee15621518e0b,0,0,0,0,0,0,0,0
0,K_COMPLEXITY_CONTROL,2,0|K_COMPLEXITY_CONTROL|2,resp_0ac962ac9fe906b6006aa2f62553d887d2b255a2b64f41aa45,eac2a7c6dacd79ce3b69d4a7d74b61d27f882f877b629c5567f9fd5e07419b21,0,0,0,0,0,0,0,0
0,L_COUNTERFACTUAL_PATH,0,0|L_COUNTERFACTUAL_PATH|0,resp_07f43ca2e90cb09f006aa2f6259f2087d2a6da8c67bf4f1d54,168c44d4c82759dc73c3a409deb56dbc35c8fd22149bb945221e87cdfff23f13,0,0,0,0,1,1,0,2
0,L_COUNTERFACTUAL_PATH,1,0|L_COUNTERFACTUAL_PATH|1,resp_0df5c68940632538006aa2f625b2bc87d293697329c36373db,052e66364729baae214e4cfd4485f885f34559c93800ec27a881172751f5025f,0,0,0,0,1,1,0,2
0,L_COUNTERFACTUAL_PATH,2,0|L_COUNTERFACTUAL_PATH|2,resp_078a5a791d71047a006aa2f625cae887d2bbf39ff526b55f2a,ec56e53c0879c6e4dcacf69b6cf40d25252ff393d380da4ac07065bb5cbbb1cd,0,0,1,0,1,1,0,3
1,A100_AUTHENTIC_FULL_PREFIX,0,1|A100_AUTHENTIC_FULL_PREFIX|0,resp_02be92ea59a9ef80006aa2f625f72887d2a9aeb9a6ecc25ac6,e6ee830c31443c8d09055071913c78f3041c7004d83b67f60dfba905acd61ba6,1,0,0,0,1,0,0,2
1,A100_AUTHENTIC_FULL_PREFIX,1,1|A100_AUTHENTIC_FULL_PREFIX|1,resp_0ec1ce72a1214730006aa2f6267d0c87d281adb64f9b35ce98,1a36ed23801d089e5aaebce8c2acbbc9a17560f6ec0ab100b706ced13207302c,0,0,0,0,1,1,0,2
1,A100_AUTHENTIC_FULL_PREFIX,2,1|A100_AUTHENTIC_FULL_PREFIX|2,resp_0fa83e94c6520977006aa2f626fbb887d299a7cb48c9da4d17,b2f1c6efc1717ea7a87615cfbae2168a95ddb26f1ae7d112eda2ee70e82d952d,0,0,0,0,1,0,0,1
1,A25_AUTHENTIC_DOSE,0,1|A25_AUTHENTIC_DOSE|0,resp_02ab641ce5caa9ef006aa2f628432c87d29b9333e55daf87e8,139ef6c948f1a55d95679a259106cc0320540b44cc224bf0c7ea884d3be929f0,0,0,0,0,1,0,0,1
1,A25_AUTHENTIC_DOSE,1,1|A25_AUTHENTIC_DOSE|1,resp_0e7629925313d483006aa2f628ea7887d293f0c07168732880,f3a4987462976fe93179c907fae3ba6fef8813af07b98c57f7d327da689875bc,0,0,0,0,1,0,0,1
1,A25_AUTHENTIC_DOSE,2,1|A25_AUTHENTIC_DOSE|2,resp_07ee7a3cdb89127d006aa2f628a6d087d2b049f4524aae378f,a06b21b2f7c572c8ee7e602eeed0799081653ee1e265f239cf57053a470c54b6,0,0,0,0,1,0,0,1
1,A50_AUTHENTIC_DOSE,0,1|A50_AUTHENTIC_DOSE|0,resp_0d025455dc019328006aa2f628a95887d29fbc7924c3f48e02,ad3ff19f36196c0980db3a6c0fb1fb51e8dd6e6a38b1278ede78a30d5b0b563b,0,0,0,0,0,0,0,0
1,A50_AUTHENTIC_DOSE,1,1|A50_AUTHENTIC_DOSE|1,resp_0f57b046d1c609cf006aa2f628b8d087d2ad376710d19ff864,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,0,0,0,0,0
1,A50_AUTHENTIC_DOSE,2,1|A50_AUTHENTIC_DOSE|2,resp_034dc94512a2c595006aa2f629269c87d2adba7d21fab389ad,3961f44c1ac58d04a530093a043ed1020b34d563dcd136e20138b44c32e1edaa,0,0,0,0,0,0,0,0
1,A75_AUTHENTIC_DOSE,0,1|A75_AUTHENTIC_DOSE|0,resp_09cb98f83d38bab0006aa2f62943d887d28bf8f5ec374fa2df,dd6d64f8671a4198534473433630e746104367b219cc25f13e2c1881321773a6,0,0,0,0,1,0,0,1
1,A75_AUTHENTIC_DOSE,1,1|A75_AUTHENTIC_DOSE|1,resp_05483320645b3470006aa2f62932e887d2953640c11e57de02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,0,0,0,0,0
1,A75_AUTHENTIC_DOSE,2,1|A75_AUTHENTIC_DOSE|2,resp_0434c8af0a8cf879006aa2f629a0c487d2a29b3167336b108f,beeb1848fb0e497d67db5c830de47a1dc2929f6f15fd501de3c829eb7549a18e,0,0,0,0,0,1,0,1
1,B_TOPOLOGY_SHUFFLED,0,1|B_TOPOLOGY_SHUFFLED|0,resp_05be0529f162ae6c006aa2f62a5c3887d2afa29847ad5ab680,6ec256880bd7199db4a0736446c05b53af4207dfa8df6b31875560746d47c6be,0,0,0,0,1,1,0,2
1,B_TOPOLOGY_SHUFFLED,1,1|B_TOPOLOGY_SHUFFLED|1,resp_0f87e1d5a31e45e0006aa2f62ac70487d2ad5fb66fdde6ec5d,b1302a97a8e6b50ec42a350cf7ad5ad0bdee33f1e9c78cdf3486fac40cf1addb,0,0,0,0,1,0,0,1
1,B_TOPOLOGY_SHUFFLED,2,1|B_TOPOLOGY_SHUFFLED|2,resp_0db61f2be7d76901006aa2f62bdae487d293d45f4ce262ab8d,d8ac8dcfd4dc34d455beec353d055a1c9b8853ece36fee1f5f58b52715248909,0,0,0,0,1,0,0,1
1,C_ORDER_SHUFFLED,0,1|C_ORDER_SHUFFLED|0,resp_052cb967740ee97f006aa2f62c002487d2a18b06db09ca3920,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,0,0,0,0,0
1,C_ORDER_SHUFFLED,1,1|C_ORDER_SHUFFLED|1,resp_0eec42be2629fe2e006aa2f62c31d487d282c14e7e449bdb7e,296bd104391dc60a6f3db5090ca359f982dedfc31764595c3d590908575a718b,0,0,0,0,1,1,0,2
1,C_ORDER_SHUFFLED,2,1|C_ORDER_SHUFFLED|2,resp_08094fcfadb63931006aa2f62c6d6087d2a88de39700126014,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,0,0,0,0,0
1,D_DIRECTION_REVERSED,0,1|D_DIRECTION_REVERSED|0,resp_072b2fd8df40eb3f006aa2f62c94b087d28c0ef107a4e94d84,5c914041d7423982b7c8cd5bc47353f2b1c1c7d0ef9d5ae6c628a081741303a0,0,0,0,0,0,0,0,0
1,D_DIRECTION_REVERSED,1,1|D_DIRECTION_REVERSED|1,resp_030e289f050c8fff006aa2f62cd2d887d2aae9ea2507269854,0d244431057a2bd97aeef4ab88574cdedeba8d7365fca895c3fbfd7bbe04678c,0,0,0,0,1,0,0,1
1,D_DIRECTION_REVERSED,2,1|D_DIRECTION_REVERSED|2,resp_0bb34c865934b780006aa2f62cedc487d2ba1008903c41670d,5192ddcf0621cbf6a0baa8a9d53fcc3fa10211828f2d7e5276f833d96a35dc7b,1,0,0,0,0,0,0,1
1,E_META_CONTROL_ABLATED,0,1|E_META_CONTROL_ABLATED|0,resp_0b6099851b539cd5006aa2f62cec5887d2b868608e51acfb11,2d13190217194149219676e9c4311aecfe084f88a5fb8dc5ccce9325373398d2,0,0,0,0,1,0,0,1
1,E_META_CONTROL_ABLATED,1,1|E_META_CONTROL_ABLATED|1,resp_05e6312708a22fdd006aa2f62d0ee887d28adca101be46d1f0,f129fc7de1530eb244c291d3a6b0288c392c28c6c42a4e480c6c991dc08f0fab,0,0,0,0,1,0,0,1
1,E_META_CONTROL_ABLATED,2,1|E_META_CONTROL_ABLATED|2,resp_04fe62e2b21422e5006aa2f62d780487d2905538f86c316b59,aa33924386475f183239c336501dcd47fb2e48b7abbab9c392ea3ef5e80fc530,0,0,0,0,1,0,0,1
1,F_PRESERVATION_ABLATED,0,1|F_PRESERVATION_ABLATED|0,resp_09b9e62ba243d055006aa2f62df26087d2a40392301c16d905,de65e2b3e0e5222427b6be54d5922b5da5ef83fb78a06e13816481cae0827b53,0,0,0,0,0,1,0,1
1,F_PRESERVATION_ABLATED,1,1|F_PRESERVATION_ABLATED|1,resp_0dbdc4a2ba54dbd6006aa2f62e753c87d2a1ff3ca7714c08d5,007445cbca9d21dd97999f068db29e316165a9ce12c9c79244aa86748b2ebf85,0,0,0,0,1,1,0,2
1,F_PRESERVATION_ABLATED,2,1|F_PRESERVATION_ABLATED|2,resp_0d9c7898922a780f006aa2f62f110887d29264107d6794de14,51fda96658113710995932aeb60f371987df3eb05281012584adf7d28c078eaf,0,0,0,0,1,1,0,2
1,G_SURFACE_SUBSTITUTED,0,1|G_SURFACE_SUBSTITUTED|0,resp_018a02a4ba3cb5af006aa2f62f603087d28fd158d54d2c0770,65051655cbd693d478dfe69e34679ce308437b294041f32910b7c451b8d40817,0,0,0,0,1,0,0,1
1,G_SURFACE_SUBSTITUTED,1,1|G_SURFACE_SUBSTITUTED|1,resp_0090f66879160dc8006aa2f62f994487d299b35b6af732957e,52a786c0077a002a38e3e1a83e318835a6162281605effa453eb9172bf7545ac,0,0,0,0,1,0,0,1
1,G_SURFACE_SUBSTITUTED,2,1|G_SURFACE_SUBSTITUTED|2,resp_0aaa23448409d1d6006aa2f6305b5487d295af644815fdc6fb,2a7174f11450011cd41ba17bb3d8f2e8960c0e454a45476bb96fd45cfbc327b8,0,0,0,0,1,0,0,1
1,H_AUTHENTIC_PERTURBED,0,1|H_AUTHENTIC_PERTURBED|0,resp_0689c89352153221006aa2f6302d6487d2b5f74bf519906da6,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,0,0,0,0,0
1,H_AUTHENTIC_PERTURBED,1,1|H_AUTHENTIC_PERTURBED|1,resp_0d667f281669fafa006aa2f6306a1087d2b8ea7593f17670e7,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,0,0,0,0,0
1,H_AUTHENTIC_PERTURBED,2,1|H_AUTHENTIC_PERTURBED|2,resp_06e883c23b2189f9006aa2f63080e887d29d7aeb7f2d786fb4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,0,0,0,0,0
1,I_SHUFFLED_PERTURBED,0,1|I_SHUFFLED_PERTURBED|0,resp_09326c2ea027bd02006aa2f630925487d2af28ff585e3d7257,6bf203b1b9a5c4e7f89e742aa65180600e9918cf70cf8e1a5d69e0938b3c5924,0,0,0,0,0,0,0,0
1,I_SHUFFLED_PERTURBED,1,1|I_SHUFFLED_PERTURBED|1,resp_0f3ebf2ba9bcf6c0006aa2f630cc3887d2a7b3cb5f7b9b0d02,2a27ab5bb50d88ae73a93ece27137ff27982af9faf4646b2af2c6ab23bb01095,0,0,0,0,0,0,0,0
1,I_SHUFFLED_PERTURBED,2,1|I_SHUFFLED_PERTURBED|2,resp_0cb0027e3143c211006aa2f632a0fc87d2872e4c7a13e08c2a,7d84a7047a521238a59dbce1084087a7352716f6a7c773dc260a9a1502948615,0,0,0,0,0,0,0,0
1,J_RECURSION_CONTROL,0,1|J_RECURSION_CONTROL|0,resp_081257ab3464d95f006aa2f632f02487d2bf5826ded9975ca9,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,0,0,0,0,0
1,J_RECURSION_CONTROL,1,1|J_RECURSION_CONTROL|1,resp_02919cfe9d4a0b8a006aa2f632f08887d2b51640c0e5dbe6ed,4a7a12910c6460666b70714d498ad765d0451fb4ee2d1e6bc18e0175e0d0c66e,0,0,0,0,0,0,0,0
1,J_RECURSION_CONTROL,2,1|J_RECURSION_CONTROL|2,resp_026fda364af790ed006aa2f6331eac87d2b98b5e4e71000513,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,0,0,0,0,0,0,0
1,K_COMPLEXITY_CONTROL,0,1|K_COMPLEXITY_CONTROL|0,resp_018618261f0d51ba006aa2f6335e0887d285e28d4cdee7dd17,8b42b83e69bbb161db4850fff17074d2be63fdb92f0e30e749a89a29b510e4e8,0,0,0,0,1,0,0,1
1,K_COMPLEXITY_CONTROL,1,1|K_COMPLEXITY_CONTROL|1,resp_0d4d2babf1936bf1006aa2f633a5cc87d2836eae5efabda29b,5a3f9d342588b2285e99d6068a3afd1e7ba6b1eccead26daaa7a2c974b1731b8,0,0,0,0,1,0,0,1
1,K_COMPLEXITY_CONTROL,2,1|K_COMPLEXITY_CONTROL|2,resp_084ee7fa1ed7d2f6006aa2f6340a4c87d29aaab8a2e6f111ba,947976917a3540ad2a3d0de04962e4fb3848ffc0ad172c7259ad804701c0b8ff,0,0,0,0,0,0,0,0
1,L_COUNTERFACTUAL_PATH,0,1|L_COUNTERFACTUAL_PATH|0,resp_05614c7fc4ddf118006aa2f6341d4487d295b7c98405f51826,a50e97ef5a40e2ddd3de11a183efc6db332a7435feb875bc080d4dabd2299745,0,0,0,0,1,1,0,2
1,L_COUNTERFACTUAL_PATH,1,1|L_COUNTERFACTUAL_PATH|1,resp_0cdb33efb7e5ccc1006aa2f6340b3c87d2b657b8365430480f,652e4576c8563ecf2837a7e4b5b8e4809935eb2272505b99b0d193c945f01418,0,0,0,0,1,0,0,1
1,L_COUNTERFACTUAL_PATH,2,1|L_COUNTERFACTUAL_PATH|2,resp_06a654fc2ed465d6006aa2f634996087d2ada10a20e24580ef,6d3a0f66fea98d0dffd4e4a0bbda4451267a077f2afc3be1f1476d129307a978,0,0,0,0,1,0,0,1
2,A100_AUTHENTIC_FULL_PREFIX,0,2|A100_AUTHENTIC_FULL_PREFIX|0,resp_0e1d1e6c1360926e006aa2f634c0c487d2ae005523615c039f,5d4aeb8f11e15dfa530fdb9749ebb018bb7c14570d255363e1e663aab62b3bc4,0,0,0,0,0,0,0,0
