BLIND_EXTERNAL_ID,SHARD,ROW_IN_SHARD,MODEL,LANGUAGE,raw_chars,raw_turns,SYSTEM_NAME_HITS,JOINT_MARGIN,OPERATOR_MARGIN,MAHALANOBIS,KNN5_DISTANCE,CENTROID_COSINE,COMPOSITE_MEDIAN_Z,COMPOSITE_MIN_Z
2e2bb9afb3ac53630811cbbb45bd22e74a5b7860bcf14cc1b8fa58a2fcd3917f,train-00014-of-00086.parquet,24504,gpt-4-1106-preview,English,108535,28,0,1.2375952701839315,2.389454808848457,9.014366529998783,9.111845449088642,0.32205590930423417,-1.9306649273783865,-2.140039777332924
90bd10c0ddf04b0cc90f2a12432aa96c08576f41f1861b286ebcb7d7ce09a560,train-00014-of-00086.parquet,1459,gpt-4-1106-preview,English,53046,22,0,0.9061137748951364,0.4285879546094864,11.056829697249333,10.936249025384994,0.17779265473873843,-2.864783611765733,-3.037054919536763
358582e1533cd762c333084f23ee636db2ea2ca737b8528b769a308c17b8158e,train-00014-of-00086.parquet,12667,gpt-4-1106-preview,English,154212,22,0,0.4649301519629675,0.20871760132452621,10.831149870774645,10.826011192867622,0.14591972652880006,-2.761569147005968,-3.235237743824222
81c259436fcebf0011acbe4bddd0c743b87fcae36ea6101145e4d59f16ee22f3,train-00014-of-00086.parquet,28489,gpt-4-1106-preview,English,44765,28,0,1.4209003762791856,2.4067465334564653,11.933833729935115,11.626302926325344,0.23037319913799062,-2.7101141150089045,-3.2658806138319374
061a21190265aeca9dd4e6b9375dd9ecbbc1b1c01d0a3f3e71551ef4d52ee231,train-00014-of-00086.parquet,3998,gpt-4-1106-preview,English,81506,50,0,1.118802819298912,0.39795412006247144,12.004256531507549,11.732849018041673,0.1862468327320995,-2.903680350366934,-3.298088418511356
0866c7e8135ce40859d17856c5fabe83ac3b8b2222cf638ac64275ebdb928a27,train-00014-of-00086.parquet,22646,gpt-4-1106-preview,English,43885,34,0,0.7969413810504186,-0.7695036436318509,10.738291144145217,10.133558933386267,0.13158816481740757,-2.7191002922702756,-3.4370413039590404
9bbae060689603ed0c31d73bba95b734886df268f4fff8369e889de62746b318,train-00014-of-00086.parquet,4102,gpt-4-1106-preview,English,20199,14,0,0.9160437826668023,3.563710512812273,12.5894835095027,11.789746995071997,0.09562970274575207,-2.8578979992787032,-3.5657414482052583
d332335587f76f8f4dbb12007d6e9eb06e232288a4002fb8142a5a1f3eaf6123,train-00014-of-00086.parquet,32736,gpt-4-1106-preview,English,33533,16,0,0.712381689168475,-0.800566546795968,10.626547424229372,10.3716169203233,0.08948530558664615,-2.667994402915683,-3.586141584716254
dcc6dc382ac58296c9c1b7573bfc38deccb75dffae33231f914af531a3f5f842,train-00014-of-00086.parquet,29213,gpt-4-1106-preview,English,36967,32,0,0.9578773580671182,1.0967771204144698,12.658153253992037,11.90678924390338,0.19166729162124235,-2.909149138500585,-3.597147493811429
b278c73ef3026da0623a0a8c3578fdbc9b2e69a99f9fbb25fb40b78bba81e32d,train-00014-of-00086.parquet,37063,gpt-4-1106-preview,English,32458,14,0,0.4618261049425231,-1.1322942599965284,12.458798630397117,12.262303757736344,0.08646620251072566,-3.505972836806622,-3.604914079369391
af0fba3e43914f9346d8d89879b7b789544d8c1ac61d80bbccbecb26203ce4e1,train-00014-of-00086.parquet,24479,gpt-4-1106-preview,English,66073,54,0,0.4552448409334199,-0.0939375830894198,12.632648513019747,11.984894306896729,0.08641566228186248,-3.1284043926542844,-3.605228333686731
7dc489c6db26a47f1af7f820c884f4a4cce7e8449a885d9acead36e6a781d09b,train-00014-of-00086.parquet,26810,gpt-4-1106-preview,English,39336,20,0,0.7367268548172307,0.12612735374512418,10.606914911018533,10.526682938348802,0.08434925831173762,-2.6590154907346553,-3.6180770362665733
6a55241ec519c74192f7d0ea6693923ef070ffbdbc29932f7f2b99cb44b985ad,train-00014-of-00086.parquet,27179,gpt-4-1106-preview,English,95050,26,0,1.0707335833294378,1.6265712671700445,12.751866194802584,12.355126260291488,0.19335631293383213,-2.9402815789440226,-3.640007022631162
74e31a9ff2cbd426cb64e9e13c17c722022f2dce5ab06d9b91a25929b319fa74,train-00014-of-00086.parquet,13594,gpt-4-1106-preview,English,36111,24,0,0.4091980338045716,0.6392188058073593,9.832808096215317,10.550907444552639,0.07615003624882068,-2.7934569514066223,-3.6690590161676933
3d4c8eba005b1a8f191a82480f240ef7cadecafe32e7704d61c3cb8a0ab81aa0,train-00014-of-00086.parquet,7837,gpt-4-1106-preview,English,49044,28,0,0.03769718858539245,0.07616991472861923,8.808074161109875,8.084811851441218,0.06965365695099213,-3.050689634938088,-3.7094528823479833
000479c6b084a56c4f5a088f27a4e8dabfaaed24c40bed045a2ebaf3db9f1b6b,train-00014-of-00086.parquet,22664,gpt-4-1106-preview,English,31730,20,0,0.5507145301614456,-1.1628995333165744,12.34616846157622,11.343186080104193,0.06478230049062972,-3.454461530846119,-3.7397425116869205
3447865c913b66f9702565f378ec3653df5dfc3b6bc25686dd5438b343445f4e,train-00014-of-00086.parquet,17523,gpt-4-1106-preview,English,21363,18,0,0.5430460085185982,4.557890573398872,12.536530456283957,11.525050446142624,0.06382748505055687,-2.7419911381564863,-3.7456794629246764
c3c94a0cda036d5ae9a4aba6e3f76f16ab87468da9df4f2ca6092b52368a7770,train-00014-of-00086.parquet,34993,gpt-4-1106-preview,English,29981,30,0,0.5546330054725079,0.5761549920197249,12.688566301922178,11.667531826749922,0.06299463049771177,-2.822268080087192,-3.7508580730108387
f6d218c0d5f285cf6dc5833b8ff152b33aa3a680b55941e33d965a39f5b866fb,train-00014-of-00086.parquet,11170,gpt-4-1106-preview,English,34468,28,0,0.24915513035254977,-0.17847161414681068,9.18209631276014,9.003095548448997,0.05232795959280084,-3.135002477150445,-3.817182414212127
4d955b670a8e40e167a1806a329f7d0c5dcc42b394d43388fe0e1b482c636f04,train-00014-of-00086.parquet,32363,gpt-4-1106-preview,English,47955,24,0,0.18010103811863637,-1.62368210648991,10.741838125945065,9.944855786101865,0.072081130446127,-3.265111415304113,-3.827278495963445
71707fe67451d4844f9c002d327683e0798270ff9971f3f575ebe7b50dd0f1f1,train-00014-of-00086.parquet,1772,gpt-4-1106-preview,English,22805,18,0,0.49106414386464303,3.794085526461112,11.746337532176412,11.097435032518122,0.04886048535572966,-2.679207261260224,-3.8387428379334874
53576dce2ff208da8c6563676e796126e4f19707926eafad852a28404d3e7d80,train-00014-of-00086.parquet,28295,gpt-4-1106-preview,English,33120,14,0,0.5455832039875048,-1.597835443585423,12.5789284509588,11.854281329111087,0.047548954581735865,-3.5609141017156123,-3.8468978110573233
2e122acc90cd3d882557244a0fb5df7c2365b10a3200e97cfa56d1ccebe1c4eb,train-00014-of-00086.parquet,12356,gpt-4-1106-preview,English,39957,16,0,0.5227527038812227,1.319659681844585,13.250669890566368,11.882186368375628,0.06684352759877811,-2.898375888571425,-3.8681344422710646
7b4a681016127a820fbe9f91a3770da7accb9ce292e748c5f9c27cecb812a1c1,train-00014-of-00086.parquet,15260,gpt-4-1106-preview,English,25247,16,0,0.43469389957464644,0.36566560780322344,11.78532847932683,10.907101036833671,0.040337786376688736,-2.918431574971555,-3.891736166412529
a1c55b0fb647432f42927911d4dd1a708aabdb1028a788ad55bf927235f40ea1,train-00014-of-00086.parquet,15377,gpt-4-1106-preview,English,33876,22,0,0.42681489502449366,-0.41789026465154144,10.82162146377134,10.189453906680724,0.039599516714295825,-2.8002631070954864,-3.8963266566811057
1d4e52835f6fe4a3884fb0634d9d2ec5657bcdd3692dc30deb2435ba3458357b,train-00014-of-00086.parquet,24665,gpt-4-1106-preview,English,34822,24,0,0.21772972864118673,-1.7824595144199424,12.21868345135212,12.05578911193292,0.037756934074401255,-3.3961563765896776,-3.907783659600702
e24ffab20bf558dd5a576f90d77ec634e75f0fc2b316efe2266874c1f0147c58,train-00014-of-00086.parquet,28389,gpt-4-1106-preview,English,105881,20,0,1.5435250861838754,2.088653574635107,13.362809894168702,13.254004906020802,0.24711885011647278,-2.605991256149239,-3.9194215716116716
ec57de613caf2455a08b56dc18fb949a0301761e2fd007e7559a9a7adc2b0670,train-00014-of-00086.parquet,36830,gpt-4-1106-preview,English,68640,30,0,0.7481567145466275,-1.869109209339722,12.520400721240168,11.54073208465601,0.16700039739942757,-3.1041601451957836,-3.9394035232527385
7511d44965988a6c32535f674d25a28b87c49abe5dbe16650a4ca62bb9a351d4,train-00014-of-00086.parquet,22610,gpt-3.5-turbo-0613,English,19317,18,0,0.8625262949753875,3.0668585248119022,13.433866371509062,13.758900591438657,0.06437722400702614,-3.720162404861426,-3.951919187331091
c4b685c9495cf142980eb1b4b1435bd7d7f7dc0b137651ad58a337a927fed52a,train-00014-of-00086.parquet,20391,gpt-4-1106-preview,English,27078,16,0,0.6429089133416589,-0.4352498217257892,13.483322694336174,12.906396141904466,0.02382834979836552,-3.34686280863361,-3.9943902666864584
f10e27fd35e358b6e402413ef27f214e4786165555a029d5ae960ccbfebf1603,train-00014-of-00086.parquet,1528,gpt-4-1106-preview,English,57414,16,0,0.7365284885179076,-0.7363291942194785,13.603507458522149,12.06196645636428,0.1370251329705368,-3.2905434772872684,-4.029504385223311
cec27fe2a42586b62d1935c83958e66aebb899a864effc3daefd0baf8c2a04aa,train-00014-of-00086.parquet,24617,gpt-4-1106-preview,English,36045,42,0,0.171472333231987,-0.8983281836265584,13.605169961701439,12.904283474736754,0.02220312156532917,-3.495895663949088,-4.030264729550459
9e541538618350e446d3c980b97ead73e9e051b53c247dd9b887dc3260329eea,train-00014-of-00086.parquet,29843,gpt-4-1106-preview,English,28495,16,0,0.20576333973646455,5.735323535779512,10.797234994888106,9.736531072397856,0.016435231919160378,-2.7460582091578494,-4.040359967742482
7a815d42521de2d29dd6cc1b39de69bb0d75824f7acb5433aa80cf94ba5feeb5,train-00014-of-00086.parquet,23482,gpt-4-1106-preview,English,24048,12,0,0.5295017253803367,1.2890532413337525,13.044436390396637,13.032343130082614,0.01565342762354387,-3.4020132068030295,-4.045221152203628
2c80272038e709a3c1402ea000de0eefa4ec68c1fcdc205550291a80ee2fd6df,train-00014-of-00086.parquet,15935,gpt-4-1106-preview,English,17465,12,0,1.431478745874561,5.031601634461649,13.663295889993917,12.383900898260421,0.20392469262681157,-2.8745684031133876,-4.056848570344247
a1df36a34443eede4ad6ee8268b30fecb0b0c3452711d2860641513fc512556c,train-00014-of-00086.parquet,2384,gpt-4-1106-preview,English,79279,20,0,-0.04995176924158399,-2.069712780557337,12.918839004243619,12.130588539211193,0.011590711013246786,-3.716371886186317,-4.070482736166195
28a3c71939b898a9ff39c0f230c3221a94dde3b8e36a1bc8f33b3222c7966c5b,train-00014-of-00086.parquet,8507,gpt-4-1106-preview,English,40229,20,0,1.028078039012402,-0.027704243162106623,13.693559225602643,13.355407175889582,0.13649162685397404,-3.2938607673793054,-4.070689479545098
b2847400630435c46bc5f1717a04707765f8198b61daf3a3611762c4c2d1b907,train-00014-of-00086.parquet,16320,gpt-4-1106-preview,English,57174,16,0,0.14512212626443793,-1.4826103750881687,12.163203259585403,11.017694323175267,0.011328787052256602,-3.370782561005797,-4.072111354346354
edce2b21dead2664cd1bcd3b613d40ccd17fb6898a5d97387c06d8853c8ce9e4,train-00014-of-00086.parquet,28451,gpt-4-1106-preview,English,129164,66,0,-0.07607812898480062,-2.1869965254208417,11.991026737663724,10.76096262011662,0.03217328798917267,-3.747793879596213,-4.084632487685112
f0af110b3bee4fe20fbbc264c74ece9f8403629d4c3e77262bb4a569395ff203,train-00014-of-00086.parquet,6950,gpt-4-1106-preview,English,51386,12,0,0.02819289110182316,-1.8746201586071587,12.05685553070408,10.712204177072167,0.009187434537908606,-3.5513306249969774,-4.085426079817866
9668007ce73163fd8c8ed7a0aba8900bc21b2c56207776578a0047a8be3e0e5e,train-00014-of-00086.parquet,21505,gpt-4-1106-preview,English,64250,60,0,-0.040781479592152364,-2.1824678392688326,10.773719566608483,9.44660499466439,0.007195488722149183,-3.6812893550373573,-4.09781180870335
4bf6bb22aac78385c085592a2336fcbb3117b52eb2b223ca07f281219ff55344,train-00014-of-00086.parquet,2927,gpt-4-1106-preview,English,59873,14,0,0.6759764509178299,-2.2879270525657436,11.303180989726833,11.61697892534803,0.10285975748123014,-2.977452152827348,-4.130743279765684
d08374fde26fc30801049a432c6878a29fc8b590ad460338bbc81c4a4f26f02c,train-00014-of-00086.parquet,27580,gpt-4-1106-preview,English,108139,74,0,-0.05162584405356578,-2.298454120116825,11.49269779999216,10.30375438284936,0.016167802456035215,-3.7017218695977747,-4.1355526415791735
f758fe092391e23fabfba23b652bcbbd746e71010e1b28832a39e112c594b16c,train-00014-of-00086.parquet,25351,gpt-3.5-turbo-0613,English,24845,16,0,0.3949429730814574,5.065282658571509,13.655222900970267,12.16761376343023,-0.003237198660931848,-3.023360492915085,-4.162681262707342
d2d35b11561d020384adabfa2aa7d407dc3702578c15a9a7a123aa442fc30201,train-00014-of-00086.parquet,35046,gpt-4-1106-preview,English,15469,10,0,0.881514645711875,3.6416682951804455,13.92118904712919,12.978658180719265,0.12147428252142445,-3.3785053295927705,-4.17479577278021
411b3805303ee8b20e24607a94b1024f68021e3e4509387cb9ca22bc2760882c,train-00014-of-00086.parquet,13983,gpt-3.5-turbo-0613,English,21700,4,0,0.354200808792413,2.2949260807647183,13.993471349395882,14.561261792014857,-0.012987544897195339,-4.07150498420822,-4.223307984612384
b8753d765d048bbb2f41cbc2810fd4deae65e176aa5e13cb95238d4f24999365,train-00014-of-00086.parquet,25185,gpt-4-1106-preview,English,36537,32,0,0.23967539114327058,1.6329909807965084,12.269897862772867,11.529833636279486,-0.018202548536746025,-3.1528638197963668,-4.255734379299059
1a8c4aa878c9fa0d8d388b726ac588aa4f778ce6409cd417e8d2da65e1332599,train-00014-of-00086.parquet,10810,gpt-4-1106-preview,English,16476,18,0,0.10911879642304631,-1.55913921957181,13.081414718877108,12.365474484884961,-0.01960531708714376,-3.790725742403563,-4.264456660204921
fdab6420577275b4c9b63a4a3f48ee5c7d730902ac65980545d999ebacdb2b6f,train-00014-of-00086.parquet,10713,gpt-4-1106-preview,English,37556,70,0,0.09415409997208496,-0.22820103755592114,11.737531446943494,11.179664801327592,-0.02069456660808083,-3.1897435574050648,-4.271229509721325
b098034001487fb7e81f480ad044d8bb9bcdfe7e20f01e2d186fafd4d479ce38,train-00014-of-00086.parquet,36157,gpt-4-1106-preview,English,17738,10,0,-0.13472123722727197,-0.1567295793034662,11.155638541007626,10.66585926185479,-0.02101701579596048,-3.15709133964301,-4.273234467983154
2d07eb44e1e5170a4a2ec0281d16a323f7db4c3dccfcfad3436d2a677b5b9ead,train-00014-of-00086.parquet,6485,gpt-3.5-turbo-0613,English,20727,10,0,0.23972057528552815,-0.7629560453626119,14.140956292869605,13.301535395587383,-0.017434982369578463,-3.51988867839205,-4.2753061240825625
